fighter,fight_url,event_date,career_fights_before,career_wins,career_losses,career_title_bouts,current_win_streak,current_lose_streak,longest_win_streak,career_win_by_ko,career_win_by_sub,career_win_by_dec,avg_scorecard_margin,career_avg_kd,career_avg_sig_str_landed,career_avg_sig_str_att,career_avg_sig_str_pct,career_avg_total_str_landed,career_avg_total_str_att,career_avg_td_landed,career_avg_td_att,career_avg_td_pct,career_avg_sub_att,career_avg_reversals,career_avg_ctrl_seconds,career_avg_head_landed,career_avg_head_att,career_avg_body_landed,career_avg_body_att,career_avg_leg_landed,career_avg_leg_att,career_avg_distance_landed,career_avg_distance_att,career_avg_clinch_landed,career_avg_clinch_att,career_avg_ground_landed,career_avg_ground_att,weight_class,std_career_avg_kd,std_career_avg_sig_str_landed,std_career_avg_sig_str_att,std_career_avg_sig_str_pct,std_career_avg_total_str_landed,std_career_avg_total_str_att,std_career_avg_td_landed,std_career_avg_td_att,std_career_avg_td_pct,std_career_avg_sub_att,std_career_avg_reversals,std_career_avg_ctrl_seconds,std_career_avg_head_landed,std_career_avg_head_att,std_career_avg_body_landed,std_career_avg_body_att,std_career_avg_leg_landed,std_career_avg_leg_att,std_career_avg_distance_landed,std_career_avg_distance_att,std_career_avg_clinch_landed,std_career_avg_clinch_att,std_career_avg_ground_landed,std_career_avg_ground_att,career_style,height_cms,reach_cms,age,fighter_rank_wc,fighter_rank_pfp
Abubakar Nurmagomedov,http://www.ufcstats.com/fight-details/a122968e96068800,2023-06-03,3,2,1,0,2,0,2,0,0,2,7.0,0.0,11.333333333333334,21.666666666666668,0.49333333333333335,26.0,38.666666666666664,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,98.0,6.666666666666667,17.0,2.6666666666666665,2.6666666666666665,2.0,2.0,11.0,21.0,0.3333333333333333,0.6666666666666666,0.0,0.0,Welterweight,-0.932850729649274,-0.8627524218703349,-1.1784561384109817,0.37334725896395626,0.6980118300304352,-0.2186593173000226,-0.14658112331964593,0.007467835359529206,-0.3876926020677913,-0.6797030620674588,-0.5453110449652812,1.2045390216648801,-0.7447308251858669,-1.0236553109864923,-0.3335991061484116,-0.8482530796336077,-0.5224054677090836,-0.7089204849905327,-0.14047396919799535,-0.6818540617656904,-1.0625959381488552,-1.0519677254057795,-0.9779364511752913,-1.0035782990581021,Mixed,180.34,182.88,33.55,11.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/cf9035f2fc2e232f,2022-09-03,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,198.12,32.0,14.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/f557405652165aa3,2023-07-01,1,1,0,0,1,0,1,1,0,0,,1.0,7.0,7.0,1.0,7.0,7.0,0.0,0.0,,0.0,0.0,2.0,6.0,6.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,198.12,32.83,11.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/7d474fbf31894108,2023-11-04,2,1,1,0,0,1,1,1,0,0,,0.5,19.5,33.5,0.765,19.5,33.5,0.5,1.0,0.5,0.0,0.0,12.5,8.0,20.0,7.0,9.0,4.5,4.5,17.5,31.5,1.0,1.0,1.0,1.0,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,187.96,198.12,33.17,12.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/fc2bdd67c1a056a4,2024-05-18,3,1,2,0,0,2,1,1,0,0,-5.0,0.3333333333333333,15.333333333333334,33.333333333333336,0.58,15.333333333333334,33.333333333333336,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,8.333333333333334,7.0,21.333333333333332,5.0,7.333333333333333,3.3333333333333335,4.666666666666667,14.0,32.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,Middleweight,0.7478596687875142,0.013855677528676667,0.13470608227439884,1.0420732753075677,-0.7728209395438614,-0.42149367837222407,-0.290054208189579,-0.4260039733042214,0.05342913004653189,-0.6946047932411846,-0.440292769467851,-1.0968757162652425,-0.6341529880537824,-0.31793679516067025,0.9402873955359928,1.0581735316492105,0.3928589746500169,0.6231626309457633,0.6028017570252142,0.572885937463033,-0.8779747905448854,-1.0432685395532455,-0.7040211128063384,-0.7899568326854584,Sniper,187.96,198.12,33.71,10.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/af6eeea1cfe33240,2024-10-26,4,2,2,0,1,0,1,1,0,1,3.5,0.25,13.75,30.0,0.5475,19.0,39.25,1.0,1.25,0.75,0.0,0.0,58.75,6.5,19.25,4.75,7.0,2.5,3.75,11.75,27.75,1.0,1.0,1.0,1.25,Middleweight,0.35738568058415854,-0.2790500536712575,-0.16839755107191598,0.6740415080832524,-0.26449801218763486,0.07144747093957146,1.2775970581846858,0.13645322136983806,0.9639419003920194,-0.6946047932411846,-0.440292769467851,0.2116192073701433,-0.7547468737272588,-0.5397273497480932,0.8190640253775548,0.938344163540073,-0.03507676985072037,0.24841459526632437,0.17305225634057675,0.18933258803932557,-0.6630228627678943,-0.8829078255896912,-0.567553541254716,-0.6191557256607011,Sniper,187.96,198.12,34.15,2.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/9bbd45774fb4a6eb,2025-04-26,5,3,2,0,2,0,2,1,1,1,3.5,0.2,13.8,29.8,0.534,18.0,37.2,0.8,1.0,0.75,0.0,0.0,47.0,6.0,18.8,4.8,7.0,3.0,4.0,12.2,28.0,0.8,0.8,0.8,1.0,Middleweight,0.12310128766214509,-0.2698003990017858,-0.1865837690726948,0.5211667740054602,-0.40313153783024214,-0.09934622304733218,0.8073016782724065,-0.10459986206190171,0.9639419003920194,-0.6946047932411846,-0.440292769467851,-0.09333580789033503,-0.8753407594007352,-0.5876341095389765,0.8433086994092424,0.938344163540073,0.22168467684972196,0.3506186049970804,0.25900215647750413,0.2118945497701319,-0.7919940194340889,-0.9791242539678239,-0.6494340841856894,-0.6923562000998827,Sniper,187.96,198.12,34.65,14.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/d006dd2513bd376d,2025-10-04,6,4,2,0,3,0,3,1,1,2,5.333333333333333,0.16666666666666666,14.5,30.0,0.5416666666666666,18.833333333333332,37.166666666666664,0.8333333333333334,1.0,0.8333333333333334,0.0,0.0,47.833333333333336,6.666666666666667,19.5,4.833333333333333,6.666666666666667,3.0,3.8333333333333335,12.333333333333334,27.666666666666668,1.0,1.0,1.1666666666666667,1.3333333333333333,Middleweight,-0.03308830761919731,-0.14030523362918348,-0.16839755107191598,0.6079845242224774,-0.28760359979473626,-0.10212335628289201,0.8856842415911198,-0.10459986206190171,1.267446157173849,-0.6946047932411846,-0.440292769467851,-0.07170779262363439,-0.7145489118360999,-0.5131124831976024,0.8594718154303673,0.8185147954309356,0.22168467684972196,0.28248259850990975,0.2844687935551125,0.1818119341290569,-0.6630228627678943,-0.8829078255896912,-0.4993197554789049,-0.5947555675143072,Sniper,187.96,198.12,35.09,14.0,2.0
Abus Magomedov,http://www.ufcstats.com/fight-details/35985895d4ef321e,2026-06-27,7,4,3,0,0,1,3,1,1,2,5.333333333333333,0.14285714285714285,14.0,27.428571428571427,0.5942857142857143,18.428571428571427,34.57142857142857,0.8571428571428571,1.0,0.875,0.14285714285714285,0.0,63.285714285714285,6.571428571428571,17.714285714285715,4.857142857142857,6.428571428571429,2.5714285714285716,3.2857142857142856,11.0,24.285714285714285,0.8571428571428571,0.8571428571428571,2.142857142857143,2.2857142857142856,Middleweight,-0.14465230424872752,-0.23280178032389953,-0.4022203539390731,1.203845480680894,-0.3437171696976964,-0.31834301533716053,0.941671786818772,-0.10459986206190171,1.4191982855647634,-0.10069300013940487,-0.440292769467851,0.3293374047503279,-0.737519175773905,-0.7032186728439649,0.8710168983025995,0.7329223896386946,0.0016034368207714907,0.05860714862349167,0.029802422779030897,-0.12331173880184781,-0.7551451175294619,-0.9516338458597858,-0.09966472450629701,-0.3158966172698055,BJJ,,,,3.0,
Adam Fugitt,http://www.ufcstats.com/fight-details/e492dc60d8e44866,2022-07-30,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,185.42,195.58,33.54,,
Adam Fugitt,http://www.ufcstats.com/fight-details/c63d8062c89c4c33,2023-02-04,1,0,1,0,0,1,0,0,0,0,,0.0,25.0,42.0,0.59,30.0,48.0,1.0,4.0,0.25,0.0,0.0,91.0,10.0,25.0,8.0,9.0,7.0,8.0,24.0,37.0,1.0,1.0,0.0,4.0,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,185.42,195.58,34.06,,
Adam Fugitt,http://www.ufcstats.com/fight-details/e9d5ffcacf7d8757,2023-06-10,2,1,1,0,1,0,1,1,0,0,,0.0,23.0,37.5,0.61,31.5,51.0,2.5,5.5,0.41,0.0,0.0,132.0,13.0,24.0,6.0,8.0,4.0,5.5,17.5,29.5,2.5,2.5,3.0,5.5,Welterweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,185.42,195.58,34.41,,
Adam Fugitt,http://www.ufcstats.com/fight-details/ab7bc93bdf4132c4,2024-06-15,3,1,2,0,0,1,1,1,0,0,,0.0,17.666666666666668,32.666666666666664,0.5066666666666667,25.666666666666668,44.0,1.6666666666666667,3.6666666666666665,0.41,0.0,0.0,88.66666666666667,9.333333333333334,21.0,5.333333333333333,7.333333333333333,3.0,4.333333333333333,14.0,27.333333333333332,1.6666666666666667,1.6666666666666667,2.0,3.6666666666666665,Welterweight,-0.932850729649274,0.36023080443257793,-0.2026553633889092,0.5298105758291684,0.6494246535388843,0.246645624148886,3.167594862006931,2.9272644646981,-0.11042869111682457,-0.6797030620674588,-0.5453110449652812,0.9769782155427787,-0.03374467987160903,-0.5835494785448794,1.1137802161910582,0.9063379178456551,-0.029563806768520252,0.250182115987545,0.4280953078953883,-0.1416160558329371,-0.18302190224631917,-0.5702887206457362,-0.05355569684369056,0.18077499686380494,Wrestler,185.42,195.58,35.42,,
Adam Fugitt,http://www.ufcstats.com/fight-details/37bc72d5d211b189,2025-07-19,4,2,2,0,1,0,1,1,0,1,3.0,0.0,18.75,39.0,0.47250000000000003,24.75,47.5,1.25,2.75,0.41,0.0,0.0,66.5,8.0,24.25,6.75,9.0,4.0,5.75,16.0,35.0,1.25,1.25,1.5,2.75,Welterweight,-0.932850729649274,0.5694253036686022,0.35916932526016326,0.12887332636206308,0.5158099181871189,0.5520019919747321,2.1319148665923757,1.9235843733629665,-0.11042869111682457,-0.6797030620674588,-0.5453110449652812,0.4365213010027874,-0.38923775252873805,-0.22596348968606872,1.8827004811839017,1.5329775598025348,0.4632778541720431,0.8324944094385208,0.8071414926243107,0.5123562671382907,-0.45788878846586173,-0.7709883059624209,-0.2846508854265907,-0.11531332711667176,Wrestler,185.42,195.58,36.51,,
Adam Fugitt,http://www.ufcstats.com/fight-details/210fc45074fba464,2026-01-24,5,2,3,0,0,1,1,1,0,1,3.0,0.0,17.8,36.6,0.4800000000000001,23.0,43.8,1.0,2.8,0.2733333333333333,0.0,0.0,65.0,7.4,22.6,5.8,8.0,4.6,6.0,15.4,32.6,1.2,1.8,1.2,2.2,Welterweight,-0.932850729649274,0.38597781972316547,0.14626733798262023,0.21688394209874542,0.2607272416064759,0.2291966888445517,1.5105068693436425,1.9783305601630645,-0.6046817497685479,-0.6797030620674588,-0.5453110449652812,0.3999490285903068,-0.549209635224446,-0.407507145568234,1.3670715976004655,1.1569937746284071,0.7589828507363808,0.9352554024004578,0.693427637205634,0.307634496469037,-0.49087281481220685,-0.5060648533443971,-0.4233079985763309,-0.29296632150495777,Wrestler,185.42,195.58,37.03,,
Adam Milstead,http://www.ufcstats.com/fight-details/969970fbe24945d0,2016-05-29,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,190.5,193.04,28.91,,
Adam Milstead,http://www.ufcstats.com/fight-details/74256b4e8d0b1de6,2017-02-04,1,1,0,0,1,0,1,1,0,0,,0.0,32.0,60.0,0.53,35.0,63.0,0.0,0.0,,0.0,0.0,13.0,27.0,55.0,4.0,4.0,1.0,1.0,25.0,51.0,5.0,7.0,2.0,2.0,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,190.5,193.04,29.59,,
Adam Milstead,http://www.ufcstats.com/fight-details/84f236d6c57d7cfb,2018-03-03,2,1,1,0,0,1,1,1,0,0,,0.0,16.5,30.5,0.765,18.5,33.5,0.0,0.0,,0.0,0.0,6.5,14.0,28.0,2.0,2.0,0.5,0.5,13.0,26.0,2.5,3.5,1.0,1.0,Light Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,190.5,193.04,30.67,,
Adam Milstead,http://www.ufcstats.com/fight-details/05f1e8ff81dbe05b,2018-12-15,3,1,2,0,0,2,1,1,0,0,-5.0,0.0,17.666666666666668,38.0,0.6333333333333333,19.666666666666668,40.666666666666664,0.0,0.0,,0.0,0.0,4.333333333333333,14.333333333333334,34.666666666666664,2.0,2.0,1.3333333333333333,1.3333333333333333,14.333333333333334,33.666666666666664,2.6666666666666665,3.6666666666666665,0.6666666666666666,0.6666666666666666,Light Heavyweight,-1.0882291253639733,0.2971510898972836,0.48785218947739706,1.634867834216503,-0.20476528404566144,0.20155925018526902,-0.7981682352769542,-0.9541250190045913,,-0.6824219125686428,-0.47825841841126027,-1.1686401738265701,1.0266938204573208,1.0223532218041809,-0.6303783516853823,-0.9325899853246588,-0.6570382606098445,-0.7813562317349466,0.6204574309736616,0.7405038484121012,-0.019294577935612244,-0.04114052388185701,-0.7563582781567947,-0.8348229463950035,Striker,190.5,193.04,31.45,,
Adam Wieczorek,http://www.ufcstats.com/fight-details/51ec53f442d2cc9b,2017-11-18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,195.58,205.74,25.79,,
Adam Wieczorek,http://www.ufcstats.com/fight-details/47fc0736929125bd,2018-04-14,1,1,0,0,1,0,1,0,0,1,3.0,0.0,11.0,17.0,0.64,19.0,26.0,0.0,0.0,,0.0,0.0,0.0,3.0,9.0,6.0,6.0,2.0,2.0,5.0,11.0,4.0,4.0,2.0,2.0,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,195.58,205.74,26.19,,
Adam Wieczorek,http://www.ufcstats.com/fight-details/33116969380185a9,2018-11-03,2,2,0,0,2,0,2,0,1,1,3.0,0.0,8.5,16.5,0.505,13.0,21.5,0.0,0.0,,0.0,0.0,0.0,2.5,9.5,3.5,4.5,2.5,2.5,4.5,11.5,2.0,2.0,2.0,3.0,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,195.58,205.74,26.74,,
Adam Yandiev,http://www.ufcstats.com/fight-details/ed72edc2ce0f3c5f,2018-09-15,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,175.26,187.96,30.11,,
Adrian Luna Martinetti,http://www.ufcstats.com/fight-details/f5aff2f858311fbc,2026-04-25,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,,,,,
Adrian Yanez,http://www.ufcstats.com/fight-details/4e566bd7094b49da,2020-10-31,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,170.18,177.8,26.92,,
Adrian Yanez,http://www.ufcstats.com/fight-details/afc86d1076c4c3a9,2021-03-20,1,1,0,0,1,0,1,1,0,0,,1.0,17.0,34.0,0.5,18.0,35.0,0.0,0.0,,0.0,0.0,5.0,15.0,32.0,2.0,2.0,0.0,0.0,16.0,33.0,1.0,1.0,0.0,0.0,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,170.18,177.8,27.3,,
Adrian Yanez,http://www.ufcstats.com/fight-details/43c391b251337c9b,2021-07-24,2,2,0,0,2,0,2,2,0,0,,0.5,18.5,44.0,0.435,19.0,44.5,0.0,0.0,,0.0,0.0,2.5,15.5,40.0,2.5,3.5,0.5,0.5,18.0,43.5,0.5,0.5,0.0,0.0,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,170.18,177.8,27.65,,
Adrian Yanez,http://www.ufcstats.com/fight-details/9b9ef12603e820ec,2021-11-20,3,3,0,0,3,0,3,3,0,0,,0.3333333333333333,23.333333333333332,64.66666666666667,0.3933333333333333,23.666666666666668,65.0,0.0,0.0,,0.0,0.0,1.6666666666666667,16.0,54.333333333333336,3.0,6.0,4.333333333333333,4.333333333333333,23.0,64.33333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,Bantamweight,0.9572756896377812,1.0961371069357533,2.145530748899628,-0.702025451796209,0.24740275332082187,1.637517959763156,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-1.0729081329665315,1.3887371335678838,2.4852879908366536,-0.31942998567208886,0.18874959635629374,0.36666881164474835,-0.07514580691584812,1.8169718960112322,2.5863808646322823,-0.9291778646579612,-1.0520919286384136,-0.8086301366165057,-0.8057480278667072,Striker,170.18,177.8,27.98,,
Adrian Yanez,http://www.ufcstats.com/fight-details/20cefe64f4b28be8,2022-06-18,4,4,0,0,4,0,4,3,0,1,5.0,0.25,23.5,64.75,0.385,23.75,65.0,0.0,0.0,,0.0,0.0,1.25,15.75,53.75,3.5,6.75,4.25,4.25,23.25,64.5,0.25,0.25,0.0,0.0,Bantamweight,0.5026851778776065,1.12452376411005,2.152277572336662,-0.7999205766702497,0.2587148332301087,1.637517959763156,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-1.0831177430662096,1.3331412118088892,2.429976205141994,-0.06451450654365433,0.46424143449029925,0.32929242550175825,-0.10311688855700343,1.862921700068178,2.6000376904527416,-0.9863736393714579,-1.0947015560604714,-0.8086301366165057,-0.8057480278667072,Striker,170.18,177.8,28.55,,
Adrian Yanez,http://www.ufcstats.com/fight-details/678d27af287476f8,2023-04-08,5,5,0,0,5,0,5,4,0,1,5.0,0.4,25.8,65.2,0.41200000000000003,26.2,65.6,0.0,0.0,,0.0,0.0,1.8,18.4,55.0,4.0,6.8,3.4,3.4,24.4,63.6,0.4,0.6,1.0,1.0,Bantamweight,1.3209480990459213,1.5162596331153424,2.1887104188966475,-0.48274037207835646,0.5912899825631464,1.6840338617572144,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-1.0696410577346345,1.9224579824542305,2.548501460201978,0.19040097258478023,0.48260755703256625,-0.05194671315674231,-0.3884219212967888,2.074290798730128,2.5262908310222647,-0.8834212448871637,-0.915741120887829,-0.42284880116147616,-0.5376867441124339,Striker,170.18,177.8,29.36,12.0,
Adrian Yanez,http://www.ufcstats.com/fight-details/0d6d212fcdf47f2e,2023-10-14,6,5,1,0,0,1,5,4,0,1,5.0,0.3333333333333333,25.666666666666668,63.333333333333336,0.42,26.0,63.666666666666664,0.0,0.0,,0.0,0.0,1.5,18.833333333333332,54.0,3.5,6.0,3.3333333333333335,3.3333333333333335,24.5,61.5,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,Bantamweight,0.9572756896377812,1.493550307375905,2.0375815739070786,-0.38876105219927765,0.5641409907808577,1.5341492886652472,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-1.0769919770064027,2.0188242468364876,2.4536812561539905,-0.06451450654365433,0.18874959635629374,-0.0818478220711344,-0.4107987866097131,2.0926707203529062,2.3542148256844855,-0.9291778646579612,-0.7112149092619521,-0.48714569040398104,-0.5823636247381461,Striker,170.18,177.8,29.87,14.0,
Adrian Yanez,http://www.ufcstats.com/fight-details/5dcade01fc840da6,2024-05-18,7,5,2,0,0,2,5,4,0,1,5.0,0.2857142857142857,24.0,60.857142857142854,0.40285714285714286,24.285714285714285,61.142857142857146,0.0,0.0,,0.0,0.0,1.2857142857142858,16.857142857142858,51.57142857142857,4.142857142857143,6.285714285714286,3.0,3.0,22.857142857142858,59.0,0.42857142857142855,1.1428571428571428,0.7142857142857143,0.7142857142857143,Bantamweight,0.6975096829176813,1.2096837356329397,1.8371045346352015,-0.590145309083019,0.33143534693266785,1.338487161229921,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-1.0822426336290942,1.5793517224558649,2.2234036177517345,0.263233966621476,0.29369886802639106,-0.23135336664309547,-0.5226831131743348,1.7907148651215492,2.1493624383776058,-0.8638112649853932,-0.6381698336812818,-0.5330720398629131,-0.6142756823279405,Striker,170.18,177.8,30.47,15.0,
Adrian Yanez,http://www.ufcstats.com/fight-details/5238f6470d0557fb,2024-12-14,8,6,2,0,1,0,5,5,0,1,5.0,0.375,25.5,60.25,0.4325,25.75,60.75,0.0,0.0,,0.0,0.0,3.25,18.125,50.75,3.75,5.75,3.625,3.75,21.875,55.125,0.375,1.0,3.25,4.125,Bantamweight,1.1845709455178688,1.4651636502016085,1.7879491067368087,-0.24191836488821591,0.5302047510529966,1.3080303206385726,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-1.0341116145877545,1.861302468519337,2.1455155929980307,0.06294323302056296,0.09691898364495855,0.048969529429331395,-0.270943378403936,1.610197777754977,1.8318412380519415,-0.9005799773012126,-0.7112149092619521,0.44515920361234024,0.30000476761967,Striker,170.18,177.8,31.04,15.0,
Adrian Yanez,http://www.ufcstats.com/fight-details/a997593977ba8cad,2026-03-28,9,6,3,0,0,1,5,5,0,1,0.0,0.3333333333333333,25.333333333333332,59.666666666666664,0.43222222222222223,26.11111111111111,60.666666666666664,0.0,0.0,,0.0,0.0,5.444444444444445,17.77777777777778,50.22222222222222,3.5555555555555554,5.333333333333333,4.0,4.111111111111111,22.11111111111111,55.111111111111114,0.3333333333333333,0.8888888888888888,2.888888888888889,3.6666666666666665,Bantamweight,0.9572756896377812,1.4367769930273118,1.7407213426775685,-0.2451815357173505,0.5792237639932403,1.3015697786949532,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-0.9803410013961162,1.7840859105207336,2.095471596417148,-0.03619056441827281,-0.05613203754060019,0.21716326707278752,-0.14973535795892928,1.65359481491987,1.8307031692335702,-0.9291778646579612,-0.7680277458246957,0.30584927692024627,0.17714334589896139,Striker,,,,,
Adrian Yanez,http://www.ufcstats.com/fight-details/e9f389ba3a1e33c4,2026-07-11,10,6,4,0,0,2,5,5,0,1,0.0,0.3,24.4,58.3,0.42300000000000004,25.1,59.2,0.0,0.0,,0.0,0.0,4.9,17.5,49.7,3.3,4.9,3.6,3.7,21.5,54.2,0.3,0.8,2.6,3.3,Bantamweight,0.7754394849337113,1.2778117128512512,1.6300734383102056,-0.35351880724462215,0.44197052776055823,1.1878642404872544,-0.8622841486407253,-1.0468958533843264,,-0.6967477025019823,-0.379925979954716,-0.9936815585930291,1.7223126641218507,2.045954378747644,-0.16648069819502823,-0.21530509957358093,0.03775661358643436,-0.2877260273886292,1.5412730716695584,1.7560458547483961,-0.9520561745433598,-0.8134780150748905,0.1944013355665711,0.0788542085223945,Striker,,,,,
Adriano Martins,http://www.ufcstats.com/fight-details/4228886e94a25a63,2015-02-22,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,182.88,32.19,,
Adriano Martins,http://www.ufcstats.com/fight-details/678db400f85ae15c,2015-10-03,1,1,0,0,1,0,1,0,0,1,3.0,0.0,4.0,12.0,0.33,5.0,13.0,1.0,1.0,1.0,0.0,0.0,40.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,11.0,0.0,0.0,0.0,1.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,182.88,32.8,,
Adriano Martins,http://www.ufcstats.com/fight-details/87b61c1d72232a84,2016-10-08,2,2,0,0,2,0,2,1,0,1,3.0,0.5,3.5,9.5,0.375,4.0,10.0,0.5,0.5,1.0,0.0,0.0,20.0,1.5,7.0,0.5,1.0,1.5,1.5,3.0,8.5,0.0,0.0,0.5,1.0,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,177.8,182.88,33.81,,
Adriano Martins,http://www.ufcstats.com/fight-details/cce5b9dfe84630fa,2017-09-09,3,2,1,0,0,1,2,1,0,1,0.0,0.3333333333333333,3.3333333333333335,12.333333333333334,0.30333333333333334,3.6666666666666665,13.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,13.333333333333334,1.0,8.333333333333334,0.3333333333333333,1.0,2.0,3.0,3.0,11.666666666666666,0.0,0.0,0.3333333333333333,0.6666666666666666,Lightweight,0.93599338761862,-2.2569947621124107,-1.9619358819419683,-1.8499493110580107,-2.6050534643492336,-2.4231883226260362,-0.299360992744356,-0.8128479013712435,2.1940388554232815,-0.7564138386522528,-0.44271999241933024,-0.9205803066605006,-2.0865612625803935,-1.8764727652756097,-1.6863578930947178,-1.4972059766556078,-0.5622804049367374,-0.36870260861111837,-1.7286811400326483,-1.5684474946744378,-1.24028774042207,-1.3159885620094107,-0.9250943428952922,-0.8577325636691459,Mixed,177.8,182.88,34.73,,
Aiemann Zahabi,http://www.ufcstats.com/fight-details/ad9ecef413a5b48f,2017-02-19,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,172.72,29.25,,
Aiemann Zahabi,http://www.ufcstats.com/fight-details/56d8cc470841f454,2017-11-04,1,1,0,0,1,0,1,0,0,1,5.0,0.0,12.0,35.0,0.34,12.0,35.0,0.0,0.0,,0.0,0.0,0.0,10.0,33.0,1.0,1.0,1.0,1.0,11.0,34.0,0.0,0.0,1.0,1.0,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,172.72,29.96,,
Aiemann Zahabi,http://www.ufcstats.com/fight-details/c936527df280b8b4,2019-05-04,2,1,1,0,0,1,1,0,0,1,5.0,0.0,14.5,33.0,0.44000000000000006,15.0,33.5,0.0,0.5,0.0,0.0,0.5,49.5,9.5,27.5,4.5,5.0,0.5,0.5,10.5,28.5,3.5,4.0,0.5,0.5,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,Mixed,172.72,172.72,31.46,,
Aiemann Zahabi,http://www.ufcstats.com/fight-details/b9cd4910f0ecff45,2021-02-20,3,1,2,0,0,2,1,0,0,1,1.0,0.0,11.666666666666666,28.666666666666668,0.39333333333333337,12.0,29.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,33.0,7.333333333333333,23.666666666666668,4.0,4.666666666666667,0.3333333333333333,0.3333333333333333,9.0,25.666666666666668,2.3333333333333335,2.6666666666666665,0.3333333333333333,0.3333333333333333,Bantamweight,-0.861086357402918,-0.890928895265004,-0.7690969758991973,-0.7020254517962083,-1.3362884339793577,-1.1534361598803726,-0.8622841486407253,-0.7547817986512462,-1.3164100900441447,-0.6967477025019823,2.134703759061634,-0.30514545347073513,-0.5385881540772592,-0.42253159996830264,0.19040097258478023,-0.3010136714374938,-1.4273977232187833,-1.4177577256913085,-0.7562171311777238,-0.5820027257141274,0.44352072846596396,0.14097763917920186,-0.6800363581314959,-0.7163942666152827,Mixed,172.72,172.72,33.26,,
